email,nazov_obce,url_obce
"obecvecelkov@post.sk","Vecelkov","https://www.taxinearme.sk"
"podatelna@obecvechec.sk","Vechec","https://www.taxinearme.sk"
"ocu@velaty.sk","Velaty","https://www.taxinearme.sk"
"obec@velcice.sk","Velcice","https://www.taxinearme.sk"
"obec@velicna.sk","Velicna","https://www.taxinearme.sk"
"velkacalomija@velkacalomija.sk","Velkacalomija","https://www.taxinearme.sk"
"podatelna@velkacausa.sk","Velkacausa","https://www.taxinearme.sk"
"obecvelkacierna@gmail.com","Velkacierna","https://www.taxinearme.sk"
"podatelna@velkadolina.sk","Velkadolina","https://www.taxinearme.sk"
"obecv.frankova@neton.sk","Velkafrankova","https://www.taxinearme.sk"
"obecvh@slovanet.sk","Velkahradna","https://www.taxinearme.sk"
"obec@velkaida.sk","Velkaida","https://www.taxinearme.sk"
"obec@velkalehota.eu","Velkalehota","https://www.taxinearme.sk"
"obecvelkalesna@slnet.sk","Velkalesna","https://www.taxinearme.sk"
"velkalodina@post.sk","Velkalodina","https://www.taxinearme.sk"
"obec@velkalomnica.sk","Velkalomnica","https://www.taxinearme.sk"
"obecnyurad@velkaluka.sk","Velka Luka","https://www.taxinearme.sk"
"obec@velkamaca.sk","Velkamaca","https://www.taxinearme.sk"
"starosta@velkanadiplom.sk","Velkanadiplom","https://www.taxinearme.sk"
"starosta@velkapaka.sk","Velkapaka","https://www.taxinearme.sk"
"obecvelkatrna@post.sk","Velkatrna","https://www.taxinearme.sk"
"velkaves@velkaves.sk","Velkaves","https://www.taxinearme.sk"
"urad@velkavesnadiplom.sk","Velkavesnadiplom","https://www.taxinearme.sk"
"info@velkebierovce.sk","Velkebierovce","https://www.taxinearme.sk"
"starosta@velkeblahovo.sk","Velkeblahovo","https://www.taxinearme.sk"
"velkeborove@orangemail.sk","Velkeborove","https://www.taxinearme.sk"
"obecvelkedravce@gmail.com","Velkedravce","https://www.taxinearme.sk"
"obecdrzkovce@azet.sk","Velkedrzkovce","https://www.taxinearme.sk"
"ouv.dvorany@centrum.sk","Velkedvorany","https://www.taxinearme.sk"
"jan.urogi@velkedvorniky.sk","Velkedvorniky","https://www.taxinearme.sk"
"ocuvelkehoste@pbi.sk","Velkehoste","https://www.taxinearme.sk"
"obecchlievany@slovanet.sk","Velkechlievany","https://www.taxinearme.sk"
"obecnyurad@velkechyndice.eu","Velkechyndice","https://www.taxinearme.sk"
"mestsky.urad@vkapusany.sk","Velkekapusany","https://www.taxinearme.sk"
"obecnyurad@velkekosihy.sk","Velkekosihy","https://www.taxinearme.sk"
"velkekostolany@velkekostolany.sk","Velkekostolany","https://www.taxinearme.sk"
"info@velkekozmalovce.sk","Velkekozmalovce","https://www.taxinearme.sk"
"obecvelkekrstenany@gmail.com","Velkekrstenany","https://www.taxinearme.sk"
"starosta@levare.sk","Velkelevare","https://www.taxinearme.sk"
"obecnyurad@velkelovce.sk","Velkelovce","https://www.taxinearme.sk"
"obec@velkeludince.sk","Velkeludince","https://www.taxinearme.sk"
"ou@velkeorviste.sk","Velkeorviste","https://www.taxinearme.sk"
"ocuvozorovce@slovanet.sk","Velkeozorovce","https://www.taxinearme.sk"
"ocu@velkepole.sk","Velkepole","https://www.taxinearme.sk"
"ou@velkeraskovce.sk","Velkeraskovce","https://www.taxinearme.sk"
"ocu.vr25@gmail.com","Velkerevistia","https://www.taxinearme.sk"
"obec@velkeripnany.sk","Velkeripnany","https://www.taxinearme.sk"
"rovne@velkerovne.sk","Velkerovne","https://www.taxinearme.sk"
"slemence@post.sk","Velkeslemence","https://www.taxinearme.sk"
"velke.straciny@gmail.com","Velkestraciny","https://www.taxinearme.sk"
"administrativa@velketeriakovce.sk","Velketeriakovce","https://www.taxinearme.sk"
"obec@velketrakany.sk","Velketrakany","https://www.taxinearme.sk"
"info@velketurovce.sk","Velketurovce","https://www.taxinearme.sk"
"obecvelkeuherce@velkeuherce.sk","Velkeuherce","https://www.taxinearme.sk"
"obecnyurad@velkeulany.sk","Velkeulany","https://www.taxinearme.sk"
"ou-velkevozokany@slovanet.sk","Velkevozokany","https://www.taxinearme.sk"
"ou@velkezaluzie.eu","Velkezaluzie","https://www.taxinearme.sk"
"obecvelkezlievce@velkezlievce.sk","Velkezlievce","https://www.taxinearme.sk"
"obecvelkrop@gmail.com","Velkrop","https://www.taxinearme.sk"
"sekretariat@velkybiel.eu","Velkybiel","https://www.taxinearme.sk"
"ocu@velkyblh.sk","Velkyblh","https://www.taxinearme.sk"
"obecnyurad@velkycetin.sk","Velkycetin","https://www.taxinearme.sk"
"info@velkycepcin.sk","Velkycepcin","https://www.taxinearme.sk"
"starosta@velkydur.sk","Velkydur","https://www.taxinearme.sk"
"obecvelkyfolkmar@gmail.com","Velkyfolkmar","https://www.taxinearme.sk"
"obec@velkygrob.sk","Velkygrob","https://www.taxinearme.sk"
"velkyhores@gmail.com","Velkyhores","https://www.taxinearme.sk"
"kamenec@post.sk","Velkykamenec","https://www.taxinearme.sk"
"ocu.velkykliz@wircom.sk","Velkykliz","https://www.taxinearme.sk"
"info@velky-krtis.sk","Velkykrtis","https://www.taxinearme.sk"
"sekretariat@velkykyr.sk","Velkykyr","https://www.taxinearme.sk"
"velkylapas@velkylapas.sk","Velkylapas","https://www.taxinearme.sk"
"sekretariat@velkylipnik.sk","Velkylipnik","https://www.taxinearme.sk"
"velkylom@gmail.com","Velkylom","https://www.taxinearme.sk"
"primator@velkymeder.sk","Velkymeder","https://www.taxinearme.sk"
"obec@velkyslavkov.sk","Velkyslavkov","https://www.taxinearme.sk"
"info@velkyslivnik.sk","Velkyslivnik","https://www.taxinearme.sk"
"info@velkysaris.sk","Velkysaris","https://www.taxinearme.sk"
"obecvelopolie@gmail.com","Velopolie","https://www.taxinearme.sk"
"obec@velusovce.sk","Velusovce","https://www.taxinearme.sk"
"info@vernar.sk","Vernar","https://www.taxinearme.sk"
"ocuvesele@vesele.sk","Vesele","https://www.taxinearme.sk"
"vetporuba@alconet.sk","Veternaporuba","https://www.taxinearme.sk"
"obec@vidina.sk","Vidina","https://www.taxinearme.sk"
"obecvieskavk@gmail.com","Vieska Velkykrtis","https://www.taxinearme.sk"
"urad@obecvieska.sk","Vieska","https://www.taxinearme.sk"
"vieskanadblhom@gmail.com","Vieskanadblhom","https://www.taxinearme.sk"
"vieskanz@zoznam.sk","Vieskanadzitavou","https://www.taxinearme.sk"
"starosta@viglas.net","Viglas","https://www.taxinearme.sk"
"obecvhk@celeritas.sk","Viglasskahuta","https://www.taxinearme.sk"
"vikartovce@vikartovce.sk","Vikartovce","https://www.taxinearme.sk"
"obec@vinica.sk","Vinica","https://www.taxinearme.sk"
"obecvinicky@kid.sk","Vinicky","https://www.taxinearme.sk"
"obecnyurad@vinicne.sk","Vinicne","https://www.taxinearme.sk"
"vinne@vinne.sk","Vinne","https://www.taxinearme.sk"
"podatelna@obec-vinodol.sk","Vinodol","https://www.taxinearme.sk"
"info@vinohradynadvahom.eu","Vinohradynadvahom","https://www.taxinearme.sk"
"starosta@vinosady.sk","Vinosady","https://www.taxinearme.sk"
"starosta@obecvirt.sk","Virt","https://www.taxinearme.sk"
"obecvislanka@centrum.sk","Vislanka","https://www.taxinearme.sk"
"vislava@centrum.sk","Vislava","https://www.taxinearme.sk"
"obec.visolaje@petranet.sk","Visolaje","https://www.taxinearme.sk"
"obec.visnov@azet.sk","Visnov","https://www.taxinearme.sk"
"obecvisnove@zoznam.sk","Visnove Revuca","https://www.taxinearme.sk"
"visnove@slovanet.sk","Visnove Novemestonadvahom","https://www.taxinearme.sk"
"urad@visnove.sk","Visnove","https://www.taxinearme.sk"
"vistuk@vistuk.sk","Vistuk","https://www.taxinearme.sk"
"obec-vitanova@slovanet.sk","Vitanova","https://www.taxinearme.sk"
"starosta@obecvitaz.sk","Vitaz","https://www.taxinearme.sk"
"ouvitazovce@gmail.com","Vitazovce","https://www.taxinearme.sk"
"obecvitkovce@levonetmail.sk","Vitkovce","https://www.taxinearme.sk"
"obecvlaca@gmail.com","Vlaca","https://www.taxinearme.sk"
"ivan.curpek@centrum.sk","Vladica","https://www.taxinearme.sk"
"obec@vlachovo.eu","Vlachovo","https://www.taxinearme.sk"
"info@obecvlachy.sk","Vlachy","https://www.taxinearme.sk"
"vlcany@obecvlcany.sk","Vlcany","https://www.taxinearme.sk"
"obec.vlckovce@vlckovce.sk","Vlckovce","https://www.taxinearme.sk"
"obec@vlkanova.sk","Vlkanova","https://www.taxinearme.sk"
"kancelaria@obecvlkas.sk","Vlkas","https://www.taxinearme.sk"
"obecvlkova@obecvlkova.sk","Vlkova","https://www.taxinearme.sk"
"info@vlkovce.sk","Vlkovce","https://www.taxinearme.sk"
"obec@vlky.eu","Vlky","https://www.taxinearme.sk"
"ocuvlkyna@zoznam.sk","Vlkyna","https://www.taxinearme.sk"
"voderady@voderady.sk","Voderady","https://www.taxinearme.sk"
"ouv@centrum.sk","Vojany","https://www.taxinearme.sk"
"vojcice1@gbs.eu.sk","Vojcice","https://www.taxinearme.sk"
"administrator@vojka.eu","Vojka","https://www.taxinearme.sk"
"obecvojka@gmail.com","Vojkanaddunajom","https://www.taxinearme.sk"
"starosta@vojkovce.sk","Vojkovce","https://www.taxinearme.sk"
"obec@vojnany.sk","Vojnany","https://www.taxinearme.sk"
"ocuvojnatina@minet.sk","Vojnatina","https://www.taxinearme.sk"
"obecvojtovce@vojtovce.sk","Vojtovce","https://www.taxinearme.sk"
"obecvola@gmail.com","Vola","https://www.taxinearme.sk"
"ouvolica@gmail.com","Volica","https://www.taxinearme.sk"
"volkovce@gmail.com","Volkovce","https://www.taxinearme.sk"
"starosta@voznica.sk","Voznica","https://www.taxinearme.sk"
"ouvozokany@wircom.sk","Vozokany","https://www.taxinearme.sk"
"obec@obecvozokany.sk","Vozokanyga","https://www.taxinearme.sk"
"info@vrable.sk","Vrable","https://www.taxinearme.sk"
"vradiste@vradiste.sk","Vradiste","https://www.taxinearme.sk"
"vrakun@panelnet.sk","Vrakun","https://www.taxinearme.sk"
"mesto@vranov.sk","Vranovnadtoplou","https://www.taxinearme.sk"
"obecvrbnica@centrum.sk","Vrbnica","https://www.taxinearme.sk"
"obecvrbov@obecvrbov.sk","Vrbov","https://www.taxinearme.sk"
"vrbova@pnet.sk","Vrbovanadvahom","https://www.taxinearme.sk"
"vrbovce.urad@vrbovce.sk","Vrbovce","https://www.taxinearme.sk"
"sekretariat@vrbove.sk,","Vrbove","https://www.taxinearme.sk"
"ipolyvarbo@szm.sk","Vrbovka","https://www.taxinearme.sk"
"obecvrchtepla@centrum.sk","Vrchtepla","https://www.taxinearme.sk"
"info@vricko.sk","Vricko","https://www.taxinearme.sk"
"obec@vrsatskepodhradie.sk","Vrsatskepodhradie","https://www.taxinearme.sk"
"vrutky@vrutky.sk","Vrutky","https://www.taxinearme.sk"
"ou@vtackovce.sk","Vtackovce","https://www.taxinearme.sk"
"obecvyborna@obecvyborna.sk","Vyborna","https://www.taxinearme.sk"
"starosta@vycapy-opatovce.sk","Vycapyopatovce","https://www.taxinearme.sk"
"ocu@vydrany.sk","Vydrany","https://www.taxinearme.sk"
"obecvydrna@centrum.sk","Vydrna","https://www.taxinearme.sk"
"obec@vydrnik.sk","Vydrnik","https://www.taxinearme.sk"
"vyhne@vyhne.sk","Vyhne","https://www.taxinearme.sk"
"starosta@vychodna.eu","Vychodna","https://www.taxinearme.sk"
"info@obecvyrava.sk","Vyrava","https://www.taxinearme.sk"
"obecvysocany@gmail.com","Vysocany","https://www.taxinearme.sk"
"info@obecvysoka.sk","Vysoka","https://www.taxinearme.sk"
"obecvysoka@gmail.com","Vysoka Sabinov","https://www.taxinearme.sk"
"obec@vysokanadkysucou.sk","Vysokanadkysucou","https://www.taxinearme.sk"
"obec.vysoka@obecvysokanaduhom.sk","Vysokanaduhom","https://www.taxinearme.sk"
"obecnyurad@vysokaprimorave.sk","Vysokaprimorave","https://www.taxinearme.sk"
"msu@vysoketatry.sk","Vyske Tatry","https://www.taxinearme.sk"
"obecvyskovce@centrum.sk","Vyskovce","https://www.taxinearme.sk"
"info@vyskovcenadiplom.sk","Vyskovcenadiplom","https://www.taxinearme.sk"
"info@vysnaboca.sk","Vysnaboca","https://www.taxinearme.sk"
"info@vysnahutka.sk","Vysnahutka","https://www.taxinearme.sk"
"v.jablonka@centrum.sk","Vysnajablonka","https://www.taxinearme.sk"
"vysna.jedlova@azet.sk","Vysnajedlova","https://www.taxinearme.sk"
"obecvysnakamenica@netkosice.sk","Vysnakamenica","https://www.taxinearme.sk"
"info@vysnamysla.sk","Vysnamysla","https://www.taxinearme.sk"
"obecvo@vl.sk","Vysnaolsava","https://www.taxinearme.sk"
"vyspisana@gmail.com","Vysnapisana","https://www.taxinearme.sk"
"spiklubos@azet.sk","Vysnapolianka","https://www.taxinearme.sk"
"vysnarybnica@lekosonline.sk","Vysnarybnica","https://www.taxinearme.sk"
"obecvysnasitnica@centrum.sk","Vysnasitnica","https://www.taxinearme.sk"
"info@vysnaslana.sk","Vysnaslana","https://www.taxinearme.sk"
"urad@vysnasebastova.sk","Vysnasebastova","https://www.taxinearme.sk"
"obecvysnavola@centrum.sk","Vysnavola","https://www.taxinearme.sk"
"info@obecvysneladickovce.sk","Vysneladickovce","https://www.taxinearme.sk"
"info@vysnenadhronom.sk","Vysnenadhronom","https://www.taxinearme.sk"
"obecvysnenemecke@gmail.com","Vysnenemecke","https://www.taxinearme.sk"
"vysneremety@lekosonline.sk","Vysneremety","https://www.taxinearme.sk"
"obecvysnerepase@gmail.com","Vysnerepase","https://www.taxinearme.sk"
"obecvr@slnet.sk","Vysneruzbachy","https://www.taxinearme.sk"
"info@vysnevalice.sk","Vysnevalice","https://www.taxinearme.sk"
"vysny.caj@post.sk","Vysnycaj","https://www.taxinearme.sk"
"siplakovaM@zoznam.sk","Vysnyhrabovec","https://www.taxinearme.sk"
"vysnyhrusov@gmail.com","Vysnyhrusov","https://www.taxinearme.sk"
"obec@vysnykazimir.eu","Vysnykazimir","https://www.taxinearme.sk"
"obecvysnyklatov@netkosice.sk","Vysnyklatov","https://www.taxinearme.sk"
"vysnykomarnik@centrum.sk","Vysnykomarnik","https://www.taxinearme.sk"
"vysnykrucov@pobox.sk","Vysnykrucov","https://www.taxinearme.sk"
"obec@vysnykubin.sk","Vysnykubin","https://www.taxinearme.sk"
"info@vysnymedzev.sk","Vysnymedzev","https://www.taxinearme.sk"
"info@vysnymirosov.sk","Vysnymirosov","https://www.taxinearme.sk"
"obecvysnyorlik@gmail.com","Vysnyorlik","https://www.taxinearme.sk"
"obecvysnyskalnik@gmail.com","Vysnyskalnik","https://www.taxinearme.sk"
"vysnyslavkov@livenet.sk","Vysnyslavkov","https://www.taxinearme.sk"
"info@vysnytvarozec.sk","Vysnytvarozec","https://www.taxinearme.sk"
"obec@vysnyzipov.sk","Vysnyzipov","https://www.taxinearme.sk"
"zabiedovo@oravanet.sk","Zabiedovo","https://www.taxinearme.sk"
"ou.zaborie@gmail.com","Zaborie","https://www.taxinearme.sk"
"obeczaborske@gmail.com","Zaborske","https://www.taxinearme.sk"
"info@obeczadiel.sk","Zadiel","https://www.taxinearme.sk"
"info@zador.sk","Zador","https://www.taxinearme.sk"
"ocu.zahor@lekosonline.sk","Zahor","https://www.taxinearme.sk"
"obec@zahorce.sk","Zahorce","https://www.taxinearme.sk"
"ouvozahorie@centrum.sk","Zahorie","https://www.taxinearme.sk"
"urad@zahorskaves.sk","Zahorskaves","https://www.taxinearme.sk"
"starosta@obeczahradne.sk","Zahradne","https://www.taxinearme.sk"
"obec.zacharovce@jpnet.sk","Zacharovce","https://www.taxinearme.sk"
"zakamenne@zakamenne.sk","Zakamenne","https://www.taxinearme.sk"
"obec@zakopcie.sk","Zakopcie","https://www.taxinearme.sk"
"zalaba@dolnepohronie.sk","Zalaba","https://www.taxinearme.sk"
"ou@obeczalesie.sk","Zalesie","https://www.taxinearme.sk"
"zalesie.zamagurie@gmail.com","Zalesie Kezmarok","https://www.taxinearme.sk"
"nfo@zaluzice.sk","Zaluzice","https://www.taxinearme.sk"
"zamarovce@obeczamarovce.sk","Zamarovce","https://www.taxinearme.sk"
"zamutov@zamutov.sk","Zamutov","https://www.taxinearme.sk"
"obec@zariecie.sk","Zariecie","https://www.taxinearme.sk"
"zaskalie.obec@gmail.com","Zaskalie","https://www.taxinearme.sk"
"ocuzatin@centrum.sk","Zatin","https://www.taxinearme.sk"
"obeczavada@dtnet.sk","Zavada","https://www.taxinearme.sk"
"podatelna@obeczavada.eu","Zavada Topolcany","https://www.taxinearme.sk"
"obec.zavada@gmail.com","Zavada Humenne","https://www.taxinearme.sk"
"zavadkaobec@gmail.com","Zavadka Kosice","https://www.taxinearme.sk"
"obeczavadka36@gmail.com","Zavadka Michalovce","https://www.taxinearme.sk"
"obec@zavadkahe.sk","Zavadka","https://www.taxinearme.sk"
"sekretariat.obuzavadka@mail.t-com.sk","Zavadkanadhronom","https://www.taxinearme.sk"
"zavar@zavar.sk","Zavar","https://www.taxinearme.sk"
"obec@zavaznaporuba.sk","Zavaznaporuba","https://www.taxinearme.sk"
"starosta@obeczavod.sk","Zavod","https://www.taxinearme.sk"
"podatelna@zazriva.com","Zazriva","https://www.taxinearme.sk"
"obeczbehnov@post.sk","Zbehnov","https://www.taxinearme.sk"
"obec@zbehy.sk","Zbehy","https://www.taxinearme.sk"
"obec@zboj.sk","Zboj","https://www.taxinearme.sk"
"obec@zbojne.sk","Zbojne","https://www.taxinearme.sk"
"info@zborov.sk,","Zborov","https://www.taxinearme.sk"
"otazky@zborovnadbystricou.sk","Zborovnadbystricou","https://www.taxinearme.sk"
"info@zbrojniky.sk","Zbrojniky","https://www.taxinearme.sk"
"info@zbudskabela.sk","Zbudskabela","https://www.taxinearme.sk"
"obec.zb.dlhe@hotmail.com","Zbudskedlhe","https://www.taxinearme.sk"
"ocu-zbudza@dalnet.sk","Zbudza","https://www.taxinearme.sk"
"info@obeczbynov.sk","Zbynov","https://www.taxinearme.sk"
"obec@zelenec.sk","Zelenec","https://www.taxinearme.sk"
"info@zemianskaolca.sk","Zemianskaolca","https://www.taxinearme.sk"
"podatelna@zemianskekostolany.sk","Zemianskekostolany","https://www.taxinearme.sk"
"obec@zemianske-podhradie.sk","Zemianskepodhradie","https://www.taxinearme.sk"
"obec@zemianskesady.sk","Zemianskesady","https://www.taxinearme.sk"
"obeczemianskyvrbovok@gmail.com","Zemianskyvrbovok","https://www.taxinearme.sk"
"obecny.urad@zemne.sk","Zemne","https://www.taxinearme.sk"
"ocuzemplin@gmail.com","Zemplin","https://www.taxinearme.sk"
"o.ouznves@gmail.com","Zemplinskanovaves","https://www.taxinearme.sk"
"zemplinskasiroka@minet.sk","Zemplinskasiroka","https://www.taxinearme.sk"
"ocuzteplica@slovanet.sk","Zemplinskateplica","https://www.taxinearme.sk"
"zemplinskehamre@gmail.com","Zemplinskehamre","https://www.taxinearme.sk"
"bocianopolis@azet.sk","Zemplinskehradiste","https://www.taxinearme.sk"
"obec@zemplinskejastrabie.sk","Zemplinskejastrabie","https://www.taxinearme.sk"
"zkopcany@minet.sk","Zemplinskekopcany","https://www.taxinearme.sk"
"obeczbranc@trenet.sk","Zemplinskybranc","https://www.taxinearme.sk"
"obec@zlatabana.sk","Zlatabana","https://www.taxinearme.sk"
"zlataidka@zlataidka.sk","Zlataidka","https://www.taxinearme.sk"
"ocuzlate@centrum.sk","Zlate","https://www.taxinearme.sk"
"podatelna@obec.zlateklasy.sk","Zlateklasy","https://www.taxinearme.sk"
"info@zlatemoravce.eu","Zlatemoravce","https://www.taxinearme.sk"
"obeczlatna@obeczlatna.sk","Zlatnanaostrove","https://www.taxinearme.sk"
"obec.zlatnik@gmail.com","Zlatnik","https://www.taxinearme.sk"
"obec@zlatniky.sk","Zlatniky","https://www.taxinearme.sk"
"info@obeczlatno.sk","Zlatno","https://www.taxinearme.sk"
"starosta@obeczlatno.eu","Zlatno Zlatemoravce","https://www.taxinearme.sk"
"obeczliechov@zliechov.sk","Zliechov","https://www.taxinearme.sk"
"obecnyurad@obeczohor.sk","Zohor","https://www.taxinearme.sk"
"obeczombor1@gmail.com","Zombor","https://www.taxinearme.sk"
"obeczubak@obeczubak.sk","Zubak","https://www.taxinearme.sk"
"obec@zuberec.sk","Zuberec","https://www.taxinearme.sk"
"info@obeczubne.sk","Zubne","https://www.taxinearme.sk"
"obeczubrohlava@orava.sk","Zubrohlava","https://www.taxinearme.sk"
"kpk@zvolen.sk","Zvolen","https://www.taxinearme.sk"
"starosta@zvolenskaslatina.sk","Zvolenskaslatina","https://www.taxinearme.sk"
"ouzvoncin@zvoncin.sk","Zvoncin","https://www.taxinearme.sk"
"info@zabokreky.sk","Zabokreky","https://www.taxinearme.sk"
"starosta@zabokrekynadnitrou.sk","Zabokrekynadnitrou","https://www.taxinearme.sk"
"zakarovce@zakarovce.sk","Zakarovce","https://www.taxinearme.sk"
"obec.zakovce@stonline.sk","Zakovce","https://www.taxinearme.sk"
"obeczalobin@zalobin.sk","Zalobin","https://www.taxinearme.sk"
"info@zarnov.sk","Zarnov","https://www.taxinearme.sk"
"info@zarnovica.eu","Zarnovica","https://www.taxinearme.sk"
"podatelna@zaskov.sk","Zaskov","https://www.taxinearme.sk"
"ocu@zbince.sk","Zbince","https://www.taxinearme.sk"
"starostazdana@zdana.dcom.sk","Zdana","https://www.taxinearme.sk"
"starosta@zdiar.sk","Zdiar","https://www.taxinearme.sk"
"zehnaobec@gmail.com","Zehna","https://www.taxinearme.sk"
"info@obeczehra.sk","Zehra","https://www.taxinearme.sk"
"obec@zeleznabreznica.sk","Zeleznabreznica","https://www.taxinearme.sk"
"obeczeleznik@gmail.com","Zeleznik","https://www.taxinearme.sk"
