email,nazov_obce,okres,url_obce
"obec@urmince.sk","Urmince","Topoľčany","https://www.taxinearme.sk/obec/urmince"
"info@obecutekac.sk","Utekac","","https://www.taxinearme.sk/obec/utekac"
"info@uzovce.sk","Uzovce","Sabinov","https://www.taxinearme.sk/obec/uzovce"
"ocuuzpanica@rsnet.sk","Uzovskapanica","","https://www.taxinearme.sk/obec/uzovskapanica"
"ocupeklany@gmail.com","Uzovskepeklany","","https://www.taxinearme.sk/obec/uzovskepeklany"
"uzovskysalgov@uzovskysalgov.sk","Uzovskysalgov","","https://www.taxinearme.sk/obec/uzovskysalgov"
"obecvadovce@gmail.com","Vadovce","","https://www.taxinearme.sk/obec/vadovce"
"klimp@azet.sk","Vagrinec","Svidník","https://www.taxinearme.sk/obec/vagrinec"
"obecvahovce@rejk-net.sk","Vahovce","","https://www.taxinearme.sk/obec/vahovce"
"obecvajkovce@netkosice.sk","Vajkovce","Košice-okolie","https://www.taxinearme.sk/obec/vajkovce"
"obec@valaliky.sk","Valaliky","Košice-okolie","https://www.taxinearme.sk/obec/valaliky"
"starosta@valaska.sk","Valaska","","https://www.taxinearme.sk/obec/valaska"
"obec@valaskabela.sk","Valaskabela","","https://www.taxinearme.sk/obec/valaskabela"
"starosta@valaskadubova.sk","Valaskadubova","","https://www.taxinearme.sk/obec/valaskadubova"
"ouvo_kamenica@stonline.sk","Valaskovce","","https://www.taxinearme.sk/obec/valaskovce"
"podatelna@obecvalca.sk","Valca","","https://www.taxinearme.sk/obec/valca"
"obec.valice2017@gmail.com","Valice","Rimavská Sobota","https://www.taxinearme.sk/obec/valice"
"starosta@valkovce.sk","Valkovce","Svidník","https://www.taxinearme.sk/obec/valkovce"
"obecvalkovna@valkovna.sk","Valkovna","","https://www.taxinearme.sk/obec/valkovna"
"obecvaniskovce@zmail.sk","Vaniskovce","","https://www.taxinearme.sk/obec/vaniskovce"
"jarokrajkovic@gmail.com","Vapenik","","https://www.taxinearme.sk/obec/vapenik"
"info@varadka.sk","Varadka","Bardejov","https://www.taxinearme.sk/obec/varadka"
"obec@obecvarhanovce.sk","Varhanovce","","https://www.taxinearme.sk/obec/varhanovce"
"obecnyurad@varin.sk","Varin","","https://www.taxinearme.sk/obec/varin"
"ouvasilov@orava.sk","Vasilov","","https://www.taxinearme.sk/obec/vasilov"
"ouvavrecka@orava.sk","Vavrecka","","https://www.taxinearme.sk/obec/vavrecka"
"vavrinec13@gmail.com","Vavrinec","Vranov nad Topľou","https://www.taxinearme.sk/obec/vavrinec"
"obec@vavrisovo.sk","Vavrisovo","","https://www.taxinearme.sk/obec/vavrisovo"
"obecvazec@obecvazec.sk","Vazec","","https://www.taxinearme.sk/obec/vazec"
"obec.vcelince@zoznam.sk","Vcelince","","https://www.taxinearme.sk/obec/vcelince"
"obecvecelkov@post.sk","Vecelkov","","https://www.taxinearme.sk/obec/vecelkov"
"podatelna@obecvechec.sk","Vechec","Vranov nad Topľou","https://www.taxinearme.sk/obec/vechec"
"ocu@velaty.sk","Velaty","","https://www.taxinearme.sk/obec/velaty"
"obec@velcice.sk","Velcice","","https://www.taxinearme.sk/obec/velcice"
"obec@velicna.sk","Velicna","","https://www.taxinearme.sk/obec/velicna"
"velkacalomija@velkacalomija.sk","Velkacalomija","","https://www.taxinearme.sk/obec/velkacalomija"
"podatelna@velkacausa.sk","Velkacausa","","https://www.taxinearme.sk/obec/velkacausa"
"obecvelkacierna@gmail.com","Velkacierna","","https://www.taxinearme.sk/obec/velkacierna"
"podatelna@velkadolina.sk","Velkadolina","","https://www.taxinearme.sk/obec/velkadolina"
"obecv.frankova@neton.sk","Velkafrankova","","https://www.taxinearme.sk/obec/velkafrankova"
"obecvh@slovanet.sk","Velkahradna","","https://www.taxinearme.sk/obec/velkahradna"
"obec@velkaida.sk","Velkaida","","https://www.taxinearme.sk/obec/velkaida"
"obec@velkalehota.eu","Velkalehota","","https://www.taxinearme.sk/obec/velkalehota"
"obecvelkalesna@slnet.sk","Velkalesna","","https://www.taxinearme.sk/obec/velkalesna"
"velkalodina@post.sk","Velkalodina","","https://www.taxinearme.sk/obec/velkalodina"
"obec@velkalomnica.sk","Velkalomnica","","https://www.taxinearme.sk/obec/velkalomnica"
"obecnyurad@velkaluka.sk","Velka luka","","https://www.taxinearme.sk/obec/velka-luka"
"obec@velkamaca.sk","Velkamaca","","https://www.taxinearme.sk/obec/velkamaca"
"starosta@velkanadiplom.sk","Velkanadiplom","","https://www.taxinearme.sk/obec/velkanadiplom"
"starosta@velkapaka.sk","Velkapaka","","https://www.taxinearme.sk/obec/velkapaka"
"obecvelkatrna@post.sk","Velkatrna","","https://www.taxinearme.sk/obec/velkatrna"
"velkaves@velkaves.sk","Velkaves","","https://www.taxinearme.sk/obec/velkaves"
"urad@velkavesnadiplom.sk","Velkavesnadiplom","","https://www.taxinearme.sk/obec/velkavesnadiplom"
"info@velkebierovce.sk","Velkebierovce","","https://www.taxinearme.sk/obec/velkebierovce"
"starosta@velkeblahovo.sk","Velkeblahovo","","https://www.taxinearme.sk/obec/velkeblahovo"
"velkeborove@orangemail.sk","Velkeborove","","https://www.taxinearme.sk/obec/velkeborove"
"obecvelkedravce@gmail.com","Velkedravce","","https://www.taxinearme.sk/obec/velkedravce"
"obecdrzkovce@azet.sk","Velkedrzkovce","","https://www.taxinearme.sk/obec/velkedrzkovce"
"ouv.dvorany@centrum.sk","Velkedvorany","","https://www.taxinearme.sk/obec/velkedvorany"
"jan.urogi@velkedvorniky.sk","Velkedvorniky","","https://www.taxinearme.sk/obec/velkedvorniky"
"ocuvelkehoste@pbi.sk","Velkehoste","","https://www.taxinearme.sk/obec/velkehoste"
"obecchlievany@slovanet.sk","Velkechlievany","","https://www.taxinearme.sk/obec/velkechlievany"
"obecnyurad@velkechyndice.eu","Velkechyndice","","https://www.taxinearme.sk/obec/velkechyndice"
"mestsky.urad@vkapusany.sk","Velkekapusany","","https://www.taxinearme.sk/obec/velkekapusany"
"obecnyurad@velkekosihy.sk","Velkekosihy","","https://www.taxinearme.sk/obec/velkekosihy"
"velkekostolany@velkekostolany.sk","Velkekostolany","","https://www.taxinearme.sk/obec/velkekostolany"
"info@velkekozmalovce.sk","Velkekozmalovce","","https://www.taxinearme.sk/obec/velkekozmalovce"
"obecvelkekrstenany@gmail.com","Velkekrstenany","","https://www.taxinearme.sk/obec/velkekrstenany"
"starosta@levare.sk","Velkelevare","","https://www.taxinearme.sk/obec/velkelevare"
"obecnyurad@velkelovce.sk","Velkelovce","","https://www.taxinearme.sk/obec/velkelovce"
"obec@velkeludince.sk","Velkeludince","","https://www.taxinearme.sk/obec/velkeludince"
"ou@velkeorviste.sk","Velkeorviste","","https://www.taxinearme.sk/obec/velkeorviste"
"ocuvozorovce@slovanet.sk","Velkeozorovce","","https://www.taxinearme.sk/obec/velkeozorovce"
"ocu@velkepole.sk","Velkepole","","https://www.taxinearme.sk/obec/velkepole"
"ou@velkeraskovce.sk","Velkeraskovce","","https://www.taxinearme.sk/obec/velkeraskovce"
"ocu.vr25@gmail.com","Velkerevistia","","https://www.taxinearme.sk/obec/velkerevistia"
"obec@velkeripnany.sk","Velkeripnany","","https://www.taxinearme.sk/obec/velkeripnany"
"rovne@velkerovne.sk","Velkerovne","","https://www.taxinearme.sk/obec/velkerovne"
"slemence@post.sk","Velkeslemence","","https://www.taxinearme.sk/obec/velkeslemence"
"velke.straciny@gmail.com","Velkestraciny","","https://www.taxinearme.sk/obec/velkestraciny"
"administrativa@velketeriakovce.sk","Velketeriakovce","","https://www.taxinearme.sk/obec/velketeriakovce"
"obec@velketrakany.sk","Velketrakany","","https://www.taxinearme.sk/obec/velketrakany"
"info@velketurovce.sk","Velketurovce","","https://www.taxinearme.sk/obec/velketurovce"
"obecvelkeuherce@velkeuherce.sk","Velkeuherce","","https://www.taxinearme.sk/obec/velkeuherce"
"obecnyurad@velkeulany.sk","Velkeulany","","https://www.taxinearme.sk/obec/velkeulany"
"ou-velkevozokany@slovanet.sk","Velkevozokany","","https://www.taxinearme.sk/obec/velkevozokany"
"ou@velkezaluzie.eu","Velkezaluzie","","https://www.taxinearme.sk/obec/velkezaluzie"
"obecvelkezlievce@velkezlievce.sk","Velkezlievce","","https://www.taxinearme.sk/obec/velkezlievce"
"obecvelkrop@gmail.com","Velkrop","","https://www.taxinearme.sk/obec/velkrop"
"sekretariat@velkybiel.eu","Velkybiel","","https://www.taxinearme.sk/obec/velkybiel"
"ocu@velkyblh.sk","Velkyblh","","https://www.taxinearme.sk/obec/velkyblh"
"obecnyurad@velkycetin.sk","Velkycetin","","https://www.taxinearme.sk/obec/velkycetin"
"info@velkycepcin.sk","Velkycepcin","","https://www.taxinearme.sk/obec/velkycepcin"
"starosta@velkydur.sk","Velkydur","","https://www.taxinearme.sk/obec/velkydur"
"obecvelkyfolkmar@gmail.com","Velkyfolkmar","","https://www.taxinearme.sk/obec/velkyfolkmar"
"obec@velkygrob.sk","Velkygrob","","https://www.taxinearme.sk/obec/velkygrob"
"velkyhores@gmail.com","Velkyhores","","https://www.taxinearme.sk/obec/velkyhores"
"kamenec@post.sk","Velkykamenec","","https://www.taxinearme.sk/obec/velkykamenec"
"ocu.velkykliz@wircom.sk","Velkykliz","","https://www.taxinearme.sk/obec/velkykliz"
"info@velky-krtis.sk","Velkykrtis","","https://www.taxinearme.sk/obec/velkykrtis"
"sekretariat@velkykyr.sk","Velkykyr","","https://www.taxinearme.sk/obec/velkykyr"
"velkylapas@velkylapas.sk","Velkylapas","","https://www.taxinearme.sk/obec/velkylapas"
"sekretariat@velkylipnik.sk","Velkylipnik","","https://www.taxinearme.sk/obec/velkylipnik"
"velkylom@gmail.com","Velkylom","","https://www.taxinearme.sk/obec/velkylom"
"primator@velkymeder.sk","Velkymeder","","https://www.taxinearme.sk/obec/velkymeder"
"obec@velkyslavkov.sk","Velkyslavkov","","https://www.taxinearme.sk/obec/velkyslavkov"
"info@velkyslivnik.sk","Velkyslivnik","","https://www.taxinearme.sk/obec/velkyslivnik"
"info@velkysaris.sk","Velkysaris","","https://www.taxinearme.sk/obec/velkysaris"
"obecvelopolie@gmail.com","Velopolie","","https://www.taxinearme.sk/obec/velopolie"
"obec@velusovce.sk","Velusovce","","https://www.taxinearme.sk/obec/velusovce"
"info@vernar.sk","Vernar","","https://www.taxinearme.sk/obec/vernar"
"ocuvesele@vesele.sk","Vesele","","https://www.taxinearme.sk/obec/vesele"
"vetporuba@alconet.sk","Veternaporuba","","https://www.taxinearme.sk/obec/veternaporuba"
"obec@vidina.sk","Vidina","","https://www.taxinearme.sk/obec/vidina"
"obecvieskavk@gmail.com","Vieska velkykrtis","","https://www.taxinearme.sk/obec/vieska-velkykrtis"
"urad@obecvieska.sk","Vieska","Dunajská Streda","https://www.taxinearme.sk/obec/vieska-dunajska-streda"
"vieskanadblhom@gmail.com","Vieskanadblhom","","https://www.taxinearme.sk/obec/vieskanadblhom"
"vieskanz@zoznam.sk","Vieskanadzitavou","","https://www.taxinearme.sk/obec/vieskanadzitavou"
"starosta@viglas.net","Viglas","","https://www.taxinearme.sk/obec/viglas"
"obecvhk@celeritas.sk","Viglasskahuta","","https://www.taxinearme.sk/obec/viglasskahuta"
"vikartovce@vikartovce.sk","Vikartovce","Poprad","https://www.taxinearme.sk/obec/vikartovce"
"obec@vinica.sk","Vinica","Veľký Krtíš","https://www.taxinearme.sk/obec/vinica"
"obecvinicky@kid.sk","Vinicky","","https://www.taxinearme.sk/obec/vinicky"
"obecnyurad@vinicne.sk","Vinicne","","https://www.taxinearme.sk/obec/vinicne"
"vinne@vinne.sk","Vinne","","https://www.taxinearme.sk/obec/vinne"
"podatelna@obec-vinodol.sk","Vinodol","Nitra","https://www.taxinearme.sk/obec/vinodol"
"info@vinohradynadvahom.eu","Vinohradynadvahom","","https://www.taxinearme.sk/obec/vinohradynadvahom"
"starosta@vinosady.sk","Vinosady","Pezinok","https://www.taxinearme.sk/obec/vinosady"
"starosta@obecvirt.sk","Virt","Komárno","https://www.taxinearme.sk/obec/virt"
"obecvislanka@centrum.sk","Vislanka","Stará Ľubovňa","https://www.taxinearme.sk/obec/vislanka"
"vislava@centrum.sk","Vislava","Stropkov","https://www.taxinearme.sk/obec/vislava"
"obec.visolaje@petranet.sk","Visolaje","Púchov","https://www.taxinearme.sk/obec/visolaje"
"obec.visnov@azet.sk","Visnov","","https://www.taxinearme.sk/obec/visnov"
"obecvisnove@zoznam.sk","Visnove revuca","","https://www.taxinearme.sk/obec/visnove-revuca"
"visnove@slovanet.sk","Visnove novemestonadvahom","","https://www.taxinearme.sk/obec/visnove-novemestonadvahom"
"urad@visnove.sk","Visnove","","https://www.taxinearme.sk/obec/visnove"
"vistuk@vistuk.sk","Vistuk","","https://www.taxinearme.sk/obec/vistuk"
"obec-vitanova@slovanet.sk","Vitanova","","https://www.taxinearme.sk/obec/vitanova"
"starosta@obecvitaz.sk","Vitaz","","https://www.taxinearme.sk/obec/vitaz"
"ouvitazovce@gmail.com","Vitazovce","","https://www.taxinearme.sk/obec/vitazovce"
"obecvitkovce@levonetmail.sk","Vitkovce","","https://www.taxinearme.sk/obec/vitkovce"
"obecvlaca@gmail.com","Vlaca","","https://www.taxinearme.sk/obec/vlaca"
"ivan.curpek@centrum.sk","Vladica","","https://www.taxinearme.sk/obec/vladica"
"obec@vlachovo.eu","Vlachovo","Rožňava","https://www.taxinearme.sk/obec/vlachovo"
"info@obecvlachy.sk","Vlachy","Liptovský Mikuláš","https://www.taxinearme.sk/obec/vlachy"
"vlcany@obecvlcany.sk","Vlcany","","https://www.taxinearme.sk/obec/vlcany"
"obec.vlckovce@vlckovce.sk","Vlckovce","","https://www.taxinearme.sk/obec/vlckovce"
"obec@vlkanova.sk","Vlkanova","","https://www.taxinearme.sk/obec/vlkanova"
"kancelaria@obecvlkas.sk","Vlkas","Nové Zámky","https://www.taxinearme.sk/obec/vlkas"
"obecvlkova@obecvlkova.sk","Vlkova","","https://www.taxinearme.sk/obec/vlkova"
"info@vlkovce.sk","Vlkovce","Kežmarok","https://www.taxinearme.sk/obec/vlkovce"
"obec@vlky.eu","Vlky","Senec","https://www.taxinearme.sk/obec/vlky"
"ocuvlkyna@zoznam.sk","Vlkyna","","https://www.taxinearme.sk/obec/vlkyna"
"voderady@voderady.sk","Voderady","Trnava","https://www.taxinearme.sk/obec/voderady"
"ouv@centrum.sk","Vojany","Michalovce","https://www.taxinearme.sk/obec/vojany"
"vojcice1@gbs.eu.sk","Vojcice","","https://www.taxinearme.sk/obec/vojcice"
"administrator@vojka.eu","Vojka","Trebišov","https://www.taxinearme.sk/obec/vojka"
"obecvojka@gmail.com","Vojkanaddunajom","","https://www.taxinearme.sk/obec/vojkanaddunajom"
"starosta@vojkovce.sk","Vojkovce","Spišská Nová Ves","https://www.taxinearme.sk/obec/vojkovce"
"obec@vojnany.sk","Vojnany","","https://www.taxinearme.sk/obec/vojnany"
"ocuvojnatina@minet.sk","Vojnatina","Sobrance","https://www.taxinearme.sk/obec/vojnatina"
"obecvojtovce@vojtovce.sk","Vojtovce","Stropkov","https://www.taxinearme.sk/obec/vojtovce"
"obecvola@gmail.com","Vola","","https://www.taxinearme.sk/obec/vola"
"ouvolica@gmail.com","Volica","Medzilaborce","https://www.taxinearme.sk/obec/volica"
"volkovce@gmail.com","Volkovce","Zlaté Moravce","https://www.taxinearme.sk/obec/volkovce"
"starosta@voznica.sk","Voznica","Žarnovica","https://www.taxinearme.sk/obec/voznica"
"ouvozokany@wircom.sk","Vozokany","Galanta","https://www.taxinearme.sk/obec/vozokany-galanta"
"obec@obecvozokany.sk","Vozokanyga","","https://www.taxinearme.sk/obec/vozokanyga"
"info@vrable.sk","Vrable","","https://www.taxinearme.sk/obec/vrable"
"vradiste@vradiste.sk","Vradiste","","https://www.taxinearme.sk/obec/vradiste"
"vrakun@panelnet.sk","Vrakun","","https://www.taxinearme.sk/obec/vrakun"
"mesto@vranov.sk","Vranovnadtoplou","","https://www.taxinearme.sk/obec/vranovnadtoplou"
"obecvrbnica@centrum.sk","Vrbnica","Michalovce","https://www.taxinearme.sk/obec/vrbnica"
"obecvrbov@obecvrbov.sk","Vrbov","Kežmarok","https://www.taxinearme.sk/obec/vrbov"
"vrbova@pnet.sk","Vrbovanadvahom","","https://www.taxinearme.sk/obec/vrbovanadvahom"
"vrbovce.urad@vrbovce.sk","Vrbovce","Myjava","https://www.taxinearme.sk/obec/vrbovce"
"sekretariat@vrbove.sk","Vrbove","","https://www.taxinearme.sk/obec/vrbove"
"ipolyvarbo@szm.sk","Vrbovka","Veľký Krtíš","https://www.taxinearme.sk/obec/vrbovka"
"obecvrchtepla@centrum.sk","Vrchtepla","","https://www.taxinearme.sk/obec/vrchtepla"
"info@vricko.sk","Vricko","","https://www.taxinearme.sk/obec/vricko"
"obec@vrsatskepodhradie.sk","Vrsatskepodhradie","","https://www.taxinearme.sk/obec/vrsatskepodhradie"
"vrutky@vrutky.sk","Vrutky","","https://www.taxinearme.sk/obec/vrutky"
"ou@vtackovce.sk","Vtackovce","","https://www.taxinearme.sk/obec/vtackovce"
"obecvyborna@obecvyborna.sk","Vyborna","","https://www.taxinearme.sk/obec/vyborna"
"starosta@vycapy-opatovce.sk","Vycapyopatovce","","https://www.taxinearme.sk/obec/vycapyopatovce"
"ocu@vydrany.sk","Vydrany","Dunajská Streda","https://www.taxinearme.sk/obec/vydrany"
"obecvydrna@centrum.sk","Vydrna","","https://www.taxinearme.sk/obec/vydrna"
"obec@vydrnik.sk","Vydrnik","","https://www.taxinearme.sk/obec/vydrnik"
"vyhne@vyhne.sk","Vyhne","Žiar nad Hronom","https://www.taxinearme.sk/obec/vyhne"
"starosta@vychodna.eu","Vychodna","","https://www.taxinearme.sk/obec/vychodna"
"info@obecvyrava.sk","Vyrava","","https://www.taxinearme.sk/obec/vyrava"
"obecvysocany@gmail.com","Vysocany","","https://www.taxinearme.sk/obec/vysocany"
"info@obecvysoka.sk","Vysoka","","https://www.taxinearme.sk/obec/vysoka"
"obecvysoka@gmail.com","Vysoka sabinov","","https://www.taxinearme.sk/obec/vysoka-sabinov"
"obec@vysokanadkysucou.sk","Vysokanadkysucou","","https://www.taxinearme.sk/obec/vysokanadkysucou"
"obec.vysoka@obecvysokanaduhom.sk","Vysokanaduhom","","https://www.taxinearme.sk/obec/vysokanaduhom"
"obecnyurad@vysokaprimorave.sk","Vysokaprimorave","","https://www.taxinearme.sk/obec/vysokaprimorave"
"msu@vysoketatry.sk","Vyske tatry","","https://www.taxinearme.sk/obec/vyske-tatry"
"obecvyskovce@centrum.sk","Vyskovce","","https://www.taxinearme.sk/obec/vyskovce"
"info@vyskovcenadiplom.sk","Vyskovcenadiplom","","https://www.taxinearme.sk/obec/vyskovcenadiplom"
"info@vysnaboca.sk","Vysnaboca","","https://www.taxinearme.sk/obec/vysnaboca"
"info@vysnahutka.sk","Vysnahutka","","https://www.taxinearme.sk/obec/vysnahutka"
"v.jablonka@centrum.sk","Vysnajablonka","","https://www.taxinearme.sk/obec/vysnajablonka"
"vysna.jedlova@azet.sk","Vysnajedlova","","https://www.taxinearme.sk/obec/vysnajedlova"
"obecvysnakamenica@netkosice.sk","Vysnakamenica","","https://www.taxinearme.sk/obec/vysnakamenica"
"info@vysnamysla.sk","Vysnamysla","","https://www.taxinearme.sk/obec/vysnamysla"
"obecvo@vl.sk","Vysnaolsava","","https://www.taxinearme.sk/obec/vysnaolsava"
"vyspisana@gmail.com","Vysnapisana","","https://www.taxinearme.sk/obec/vysnapisana"
"spiklubos@azet.sk","Vysnapolianka","","https://www.taxinearme.sk/obec/vysnapolianka"
"vysnarybnica@lekosonline.sk","Vysnarybnica","","https://www.taxinearme.sk/obec/vysnarybnica"
"obecvysnasitnica@centrum.sk","Vysnasitnica","","https://www.taxinearme.sk/obec/vysnasitnica"
"info@vysnaslana.sk","Vysnaslana","","https://www.taxinearme.sk/obec/vysnaslana"
"urad@vysnasebastova.sk","Vysnasebastova","","https://www.taxinearme.sk/obec/vysnasebastova"
"obecvysnavola@centrum.sk","Vysnavola","","https://www.taxinearme.sk/obec/vysnavola"
"info@obecvysneladickovce.sk","Vysneladickovce","","https://www.taxinearme.sk/obec/vysneladickovce"
"info@vysnenadhronom.sk","Vysnenadhronom","","https://www.taxinearme.sk/obec/vysnenadhronom"
"obecvysnenemecke@gmail.com","Vysnenemecke","","https://www.taxinearme.sk/obec/vysnenemecke"
"vysneremety@lekosonline.sk","Vysneremety","","https://www.taxinearme.sk/obec/vysneremety"
"obecvysnerepase@gmail.com","Vysnerepase","","https://www.taxinearme.sk/obec/vysnerepase"
"obecvr@slnet.sk","Vysneruzbachy","","https://www.taxinearme.sk/obec/vysneruzbachy"
"info@vysnevalice.sk","Vysnevalice","","https://www.taxinearme.sk/obec/vysnevalice"
"vysny.caj@post.sk","Vysnycaj","","https://www.taxinearme.sk/obec/vysnycaj"
"siplakovaM@zoznam.sk","Vysnyhrabovec","","https://www.taxinearme.sk/obec/vysnyhrabovec"
"vysnyhrusov@gmail.com","Vysnyhrusov","","https://www.taxinearme.sk/obec/vysnyhrusov"
"obec@vysnykazimir.eu","Vysnykazimir","","https://www.taxinearme.sk/obec/vysnykazimir"
"obecvysnyklatov@netkosice.sk","Vysnyklatov","","https://www.taxinearme.sk/obec/vysnyklatov"
